day,timestamp,abs_timestamp,product,position,cash,mid_price,product_pnl
-1,156300,-843700,EMERALDS,6,-59085.0,10000.0,915.0
-1,156300,-843700,TOMATOES,16,-79266.0,4991.0,590.0
-1,156400,-843600,EMERALDS,6,-59085.0,10004.0,939.0
-1,156400,-843600,TOMATOES,16,-79266.0,4990.5,582.0
-1,156500,-843500,EMERALDS,6,-59085.0,10000.0,915.0
-1,156500,-843500,TOMATOES,16,-79266.0,4990.5,582.0
-1,156600,-843400,EMERALDS,6,-59085.0,10000.0,915.0
-1,156600,-843400,TOMATOES,16,-79266.0,4985.5,502.0
-1,156700,-843300,EMERALDS,6,-59085.0,10000.0,915.0
-1,156700,-843300,TOMATOES,13,-64305.0,4990.5,571.5
-1,156800,-843200,EMERALDS,6,-59085.0,10000.0,915.0
-1,156800,-843200,TOMATOES,13,-64305.0,4989.5,558.5
-1,156900,-843100,EMERALDS,6,-59085.0,10000.0,915.0
-1,156900,-843100,TOMATOES,13,-64305.0,4990.0,565.0
-1,157000,-843000,EMERALDS,6,-59085.0,10000.0,915.0
-1,157000,-843000,TOMATOES,13,-64305.0,4990.5,571.5
-1,157100,-842900,EMERALDS,6,-59085.0,10000.0,915.0
-1,157100,-842900,TOMATOES,13,-64305.0,4990.0,565.0
-1,157200,-842800,EMERALDS,6,-59085.0,10000.0,915.0
-1,157200,-842800,TOMATOES,13,-64305.0,4990.0,565.0
-1,157300,-842700,EMERALDS,6,-59085.0,10000.0,915.0
-1,157300,-842700,TOMATOES,13,-64305.0,4986.5,519.5
-1,157400,-842600,EMERALDS,6,-59085.0,10000.0,915.0
-1,157400,-842600,TOMATOES,13,-64305.0,4990.0,565.0
-1,157500,-842500,EMERALDS,6,-59085.0,10000.0,915.0
-1,157500,-842500,TOMATOES,13,-64305.0,4990.5,571.5
-1,157600,-842400,EMERALDS,6,-59085.0,10000.0,915.0
-1,157600,-842400,TOMATOES,10,-49326.0,4989.0,564.0
-1,157700,-842300,EMERALDS,6,-59085.0,10000.0,915.0
-1,157700,-842300,TOMATOES,10,-49326.0,4988.5,559.0
-1,157800,-842200,EMERALDS,6,-59085.0,10000.0,915.0
-1,157800,-842200,TOMATOES,10,-49326.0,4988.5,559.0
-1,157900,-842100,EMERALDS,6,-59085.0,10000.0,915.0
-1,157900,-842100,TOMATOES,10,-49326.0,4988.5,559.0
-1,158000,-842000,EMERALDS,6,-59085.0,10000.0,915.0
-1,158000,-842000,TOMATOES,10,-49326.0,4987.5,549.0
-1,158100,-841900,EMERALDS,6,-59085.0,10000.0,915.0
-1,158100,-841900,TOMATOES,10,-49326.0,4987.5,549.0
-1,158200,-841800,EMERALDS,6,-59085.0,10000.0,915.0
-1,158200,-841800,TOMATOES,10,-49326.0,4987.0,544.0
-1,158300,-841700,EMERALDS,3,-29073.0,10000.0,927.0
-1,158300,-841700,TOMATOES,10,-49326.0,4987.0,544.0
-1,158400,-841600,EMERALDS,3,-29073.0,10000.0,927.0
-1,158400,-841600,TOMATOES,10,-49326.0,4986.5,539.0
-1,158500,-841500,EMERALDS,3,-29073.0,10000.0,927.0
-1,158500,-841500,TOMATOES,10,-49326.0,4984.0,514.0
-1,158600,-841400,EMERALDS,3,-29073.0,10000.0,927.0
-1,158600,-841400,TOMATOES,10,-49326.0,4984.0,514.0
-1,158700,-841300,EMERALDS,3,-29073.0,10000.0,927.0
-1,158700,-841300,TOMATOES,10,-49326.0,4984.0,514.0
-1,158800,-841200,EMERALDS,3,-29073.0,10000.0,927.0
-1,158800,-841200,TOMATOES,10,-49326.0,4983.5,509.0
-1,158900,-841100,EMERALDS,3,-29073.0,10000.0,927.0
-1,158900,-841100,TOMATOES,12,-59282.0,4983.0,514.0
-1,159000,-841000,EMERALDS,3,-29073.0,10000.0,927.0
-1,159000,-841000,TOMATOES,12,-59282.0,4983.5,520.0
-1,159100,-840900,EMERALDS,3,-29073.0,10000.0,927.0
-1,159100,-840900,TOMATOES,12,-59282.0,4983.5,520.0
-1,159200,-840800,EMERALDS,3,-29073.0,10000.0,927.0
-1,159200,-840800,TOMATOES,15,-74216.0,4984.5,551.5
-1,159300,-840700,EMERALDS,3,-29073.0,10000.0,927.0
-1,159300,-840700,TOMATOES,15,-74216.0,4984.5,551.5
-1,159400,-840600,EMERALDS,3,-29073.0,10000.0,927.0
-1,159400,-840600,TOMATOES,15,-74216.0,4987.5,596.5
-1,159500,-840500,EMERALDS,3,-29073.0,10000.0,927.0
-1,159500,-840500,TOMATOES,15,-74216.0,4983.5,536.5
-1,159600,-840400,EMERALDS,3,-29073.0,10000.0,927.0
-1,159600,-840400,TOMATOES,15,-74216.0,4983.5,536.5
-1,159700,-840300,EMERALDS,3,-29073.0,10000.0,927.0
-1,159700,-840300,TOMATOES,15,-74216.0,4983.5,536.5
-1,159800,-840200,EMERALDS,3,-29073.0,10000.0,927.0
-1,159800,-840200,TOMATOES,15,-74216.0,4983.0,529.0
-1,159900,-840100,EMERALDS,3,-29073.0,10000.0,927.0
-1,159900,-840100,TOMATOES,15,-74216.0,4981.0,499.0
-1,160000,-840000,EMERALDS,3,-29073.0,10000.0,927.0
-1,160000,-840000,TOMATOES,15,-74216.0,4984.0,544.0
-1,160100,-839900,EMERALDS,3,-29073.0,10000.0,927.0
-1,160100,-839900,TOMATOES,15,-74216.0,4983.5,536.5
-1,160200,-839800,EMERALDS,3,-29073.0,10000.0,927.0
-1,160200,-839800,TOMATOES,15,-74216.0,4984.5,551.5
-1,160300,-839700,EMERALDS,3,-29073.0,10000.0,927.0
-1,160300,-839700,TOMATOES,15,-74216.0,4985.0,559.0
-1,160400,-839600,EMERALDS,3,-29073.0,10000.0,927.0
-1,160400,-839600,TOMATOES,15,-74216.0,4985.5,566.5
-1,160500,-839500,EMERALDS,3,-29073.0,10000.0,927.0
-1,160500,-839500,TOMATOES,15,-74216.0,4985.5,566.5
-1,160600,-839400,EMERALDS,3,-29073.0,10000.0,927.0
-1,160600,-839400,TOMATOES,15,-74216.0,4984.5,551.5
-1,160700,-839300,EMERALDS,3,-29073.0,10000.0,927.0
-1,160700,-839300,TOMATOES,15,-74216.0,4980.5,491.5
-1,160800,-839200,EMERALDS,3,-29073.0,10000.0,927.0
-1,160800,-839200,TOMATOES,15,-74216.0,4983.5,536.5
-1,160900,-839100,EMERALDS,3,-29073.0,10000.0,927.0
-1,160900,-839100,TOMATOES,15,-74216.0,4986.0,574.0
-1,161000,-839000,EMERALDS,3,-29073.0,10000.0,927.0
-1,161000,-839000,TOMATOES,18,-89165.0,4983.5,538.0
-1,161100,-838900,EMERALDS,3,-29073.0,10000.0,927.0
-1,161100,-838900,TOMATOES,18,-89165.0,4984.0,547.0
-1,161200,-838800,EMERALDS,3,-29073.0,10000.0,927.0
-1,161200,-838800,TOMATOES,18,-89165.0,4983.5,538.0
-1,161300,-838700,EMERALDS,3,-29073.0,10000.0,927.0
-1,161300,-838700,TOMATOES,18,-89165.0,4983.5,538.0
-1,161400,-838600,EMERALDS,3,-29073.0,10000.0,927.0
-1,161400,-838600,TOMATOES,18,-89165.0,4983.5,538.0
-1,161500,-838500,EMERALDS,3,-29073.0,10000.0,927.0
-1,161500,-838500,TOMATOES,18,-89165.0,4983.5,538.0
-1,161600,-838400,EMERALDS,3,-29073.0,10000.0,927.0
-1,161600,-838400,TOMATOES,18,-89165.0,4983.0,529.0
-1,161700,-838300,EMERALDS,3,-29073.0,10000.0,927.0
-1,161700,-838300,TOMATOES,18,-89165.0,4982.5,520.0
-1,161800,-838200,EMERALDS,3,-29073.0,10000.0,927.0
-1,161800,-838200,TOMATOES,20,-99119.0,4982.5,531.0
-1,161900,-838100,EMERALDS,3,-29073.0,10000.0,927.0
-1,161900,-838100,TOMATOES,20,-99119.0,4983.5,551.0
-1,162000,-838000,EMERALDS,3,-29073.0,10000.0,927.0
-1,162000,-838000,TOMATOES,20,-99119.0,4983.0,541.0
-1,162100,-837900,EMERALDS,3,-29073.0,10000.0,927.0
-1,162100,-837900,TOMATOES,20,-99119.0,4983.5,551.0
-1,162200,-837800,EMERALDS,3,-29073.0,10000.0,927.0
-1,162200,-837800,TOMATOES,20,-99119.0,4983.0,541.0
-1,162300,-837700,EMERALDS,3,-29073.0,10000.0,927.0
-1,162300,-837700,TOMATOES,20,-99119.0,4982.5,531.0
-1,162400,-837600,EMERALDS,3,-29073.0,10000.0,927.0
-1,162400,-837600,TOMATOES,23,-114050.0,4979.5,478.5
-1,162500,-837500,EMERALDS,3,-29073.0,10000.0,927.0
-1,162500,-837500,TOMATOES,23,-114050.0,4982.5,547.5
-1,162600,-837400,EMERALDS,3,-29073.0,10000.0,927.0
-1,162600,-837400,TOMATOES,23,-114050.0,4979.0,467.0
-1,162700,-837300,EMERALDS,3,-29073.0,10000.0,927.0
-1,162700,-837300,TOMATOES,23,-114050.0,4982.0,536.0
-1,162800,-837200,EMERALDS,3,-29073.0,10004.0,939.0
-1,162800,-837200,TOMATOES,23,-114050.0,4982.5,547.5
-1,162900,-837100,EMERALDS,3,-29073.0,10000.0,927.0
-1,162900,-837100,TOMATOES,28,-138935.0,4982.0,561.0
-1,163000,-837000,EMERALDS,3,-29073.0,10000.0,927.0
-1,163000,-837000,TOMATOES,28,-138935.0,4982.0,561.0
-1,163100,-836900,EMERALDS,3,-29073.0,10000.0,927.0
-1,163100,-836900,TOMATOES,28,-138935.0,4982.0,561.0
-1,163200,-836800,EMERALDS,3,-29073.0,10000.0,927.0
-1,163200,-836800,TOMATOES,20,-99071.0,4986.0,649.0
-1,163300,-836700,EMERALDS,3,-29073.0,10000.0,927.0
-1,163300,-836700,TOMATOES,20,-99071.0,4983.5,599.0
-1,163400,-836600,EMERALDS,3,-29073.0,10000.0,927.0
-1,163400,-836600,TOMATOES,20,-99071.0,4983.5,599.0
-1,163500,-836500,EMERALDS,3,-29073.0,10000.0,927.0
-1,163500,-836500,TOMATOES,20,-99071.0,4983.5,599.0
-1,163600,-836400,EMERALDS,3,-29073.0,10000.0,927.0
-1,163600,-836400,TOMATOES,20,-99071.0,4983.5,599.0
-1,163700,-836300,EMERALDS,3,-29073.0,10000.0,927.0
-1,163700,-836300,TOMATOES,20,-99071.0,4983.5,599.0
-1,163800,-836200,EMERALDS,3,-29073.0,10000.0,927.0
-1,163800,-836200,TOMATOES,20,-99071.0,4984.0,609.0
-1,163900,-836100,EMERALDS,3,-29073.0,10000.0,927.0
-1,163900,-836100,TOMATOES,20,-99071.0,4983.5,599.0
-1,164000,-836000,EMERALDS,3,-29073.0,10000.0,927.0
-1,164000,-836000,TOMATOES,20,-99071.0,4983.5,599.0
-1,164100,-835900,EMERALDS,3,-29073.0,10000.0,927.0
-1,164100,-835900,TOMATOES,20,-99071.0,4983.5,599.0
-1,164200,-835800,EMERALDS,3,-29073.0,10000.0,927.0
-1,164200,-835800,TOMATOES,20,-99071.0,4983.0,589.0
-1,164300,-835700,EMERALDS,3,-29073.0,10000.0,927.0
-1,164300,-835700,TOMATOES,20,-99071.0,4984.5,619.0
-1,164400,-835600,EMERALDS,3,-29073.0,10000.0,927.0
-1,164400,-835600,TOMATOES,20,-99071.0,4983.5,599.0
-1,164500,-835500,EMERALDS,3,-29073.0,10000.0,927.0
-1,164500,-835500,TOMATOES,20,-99071.0,4983.5,599.0
-1,164600,-835400,EMERALDS,3,-29073.0,10000.0,927.0
-1,164600,-835400,TOMATOES,20,-99071.0,4983.0,589.0
-1,164700,-835300,EMERALDS,3,-29073.0,10000.0,927.0
-1,164700,-835300,TOMATOES,20,-99071.0,4983.5,599.0
-1,164800,-835200,EMERALDS,3,-29073.0,10000.0,927.0
-1,164800,-835200,TOMATOES,20,-99071.0,4984.0,609.0
-1,164900,-835100,EMERALDS,3,-29073.0,10000.0,927.0
-1,164900,-835100,TOMATOES,20,-99071.0,4981.5,559.0
-1,165000,-835000,EMERALDS,3,-29073.0,10000.0,927.0
-1,165000,-835000,TOMATOES,20,-99071.0,4985.0,629.0
-1,165100,-834900,EMERALDS,3,-29073.0,10000.0,927.0
-1,165100,-834900,TOMATOES,20,-99071.0,4985.0,629.0
-1,165200,-834800,EMERALDS,3,-29073.0,10000.0,927.0
-1,165200,-834800,TOMATOES,20,-99071.0,4981.5,559.0
-1,165300,-834700,EMERALDS,3,-29073.0,10000.0,927.0
-1,165300,-834700,TOMATOES,20,-99071.0,4985.5,639.0
-1,165400,-834600,EMERALDS,3,-29073.0,10000.0,927.0
-1,165400,-834600,TOMATOES,20,-99071.0,4985.0,629.0
-1,165500,-834500,EMERALDS,3,-29073.0,10000.0,927.0
-1,165500,-834500,TOMATOES,20,-99071.0,4987.0,669.0
-1,165600,-834400,EMERALDS,3,-29073.0,10000.0,927.0
-1,165600,-834400,TOMATOES,20,-99071.0,4985.5,639.0
-1,165700,-834300,EMERALDS,3,-29073.0,10000.0,927.0
-1,165700,-834300,TOMATOES,20,-99071.0,4986.0,649.0
-1,165800,-834200,EMERALDS,3,-29073.0,10000.0,927.0
-1,165800,-834200,TOMATOES,20,-99071.0,4986.5,659.0
-1,165900,-834100,EMERALDS,3,-29073.0,10000.0,927.0
-1,165900,-834100,TOMATOES,20,-99071.0,4987.0,669.0
-1,166000,-834000,EMERALDS,3,-29073.0,10000.0,927.0
-1,166000,-834000,TOMATOES,20,-99071.0,4987.0,669.0
-1,166100,-833900,EMERALDS,3,-29073.0,10000.0,927.0
-1,166100,-833900,TOMATOES,20,-99071.0,4987.5,679.0
-1,166200,-833800,EMERALDS,3,-29073.0,10000.0,927.0
-1,166200,-833800,TOMATOES,20,-99071.0,4986.5,659.0
-1,166300,-833700,EMERALDS,3,-29073.0,10000.0,927.0
-1,166300,-833700,TOMATOES,20,-99071.0,4986.5,659.0
-1,166400,-833600,EMERALDS,3,-29073.0,10000.0,927.0
-1,166400,-833600,TOMATOES,20,-99071.0,4987.5,679.0
-1,166500,-833500,EMERALDS,3,-29073.0,10000.0,927.0
-1,166500,-833500,TOMATOES,20,-99071.0,4987.0,669.0
-1,166600,-833400,EMERALDS,3,-29073.0,10000.0,927.0
-1,166600,-833400,TOMATOES,20,-99071.0,4987.5,679.0
-1,166700,-833300,EMERALDS,3,-29073.0,10000.0,927.0
-1,166700,-833300,TOMATOES,20,-99071.0,4987.5,679.0
-1,166800,-833200,EMERALDS,3,-29073.0,10000.0,927.0
-1,166800,-833200,TOMATOES,20,-99071.0,4988.0,689.0
-1,166900,-833100,EMERALDS,3,-29073.0,10000.0,927.0
-1,166900,-833100,TOMATOES,20,-99071.0,4988.5,699.0
-1,167000,-833000,EMERALDS,3,-29073.0,10000.0,927.0
-1,167000,-833000,TOMATOES,20,-99071.0,4988.5,699.0
-1,167100,-832900,EMERALDS,3,-29073.0,10000.0,927.0
-1,167100,-832900,TOMATOES,20,-99071.0,4989.0,709.0
-1,167200,-832800,EMERALDS,3,-29073.0,10000.0,927.0
-1,167200,-832800,TOMATOES,20,-99071.0,4988.5,699.0
-1,167300,-832700,EMERALDS,3,-29073.0,10000.0,927.0
-1,167300,-832700,TOMATOES,22,-109037.0,4989.0,721.0
-1,167400,-832600,EMERALDS,3,-29073.0,10000.0,927.0
-1,167400,-832600,TOMATOES,22,-109037.0,4989.0,721.0
-1,167500,-832500,EMERALDS,3,-29073.0,10000.0,927.0
-1,167500,-832500,TOMATOES,22,-109037.0,4989.5,732.0
-1,167600,-832400,EMERALDS,3,-29073.0,10000.0,927.0
-1,167600,-832400,TOMATOES,22,-109037.0,4989.0,721.0
-1,167700,-832300,EMERALDS,3,-29073.0,10000.0,927.0
-1,167700,-832300,TOMATOES,22,-109037.0,4988.5,710.0
-1,167800,-832200,EMERALDS,3,-29073.0,10000.0,927.0
-1,167800,-832200,TOMATOES,22,-109037.0,4987.5,688.0
-1,167900,-832100,EMERALDS,3,-29073.0,10000.0,927.0
-1,167900,-832100,TOMATOES,22,-109037.0,4983.5,600.0
-1,168000,-832000,EMERALDS,3,-29073.0,10000.0,927.0
-1,168000,-832000,TOMATOES,22,-109037.0,4988.0,699.0
-1,168100,-831900,EMERALDS,3,-29073.0,10000.0,927.0
-1,168100,-831900,TOMATOES,22,-109037.0,4988.0,699.0
-1,168200,-831800,EMERALDS,3,-29073.0,10000.0,927.0
-1,168200,-831800,TOMATOES,18,-89077.0,4988.5,716.0
-1,168300,-831700,EMERALDS,3,-29073.0,10000.0,927.0
-1,168300,-831700,TOMATOES,18,-89077.0,4987.5,698.0
-1,168400,-831600,EMERALDS,3,-29073.0,10000.0,927.0
-1,168400,-831600,TOMATOES,18,-89077.0,4987.5,698.0
-1,168500,-831500,EMERALDS,3,-29073.0,10000.0,927.0
-1,168500,-831500,TOMATOES,18,-89077.0,4988.5,716.0
-1,168600,-831400,EMERALDS,3,-29073.0,10000.0,927.0
-1,168600,-831400,TOMATOES,18,-89077.0,4988.0,707.0
-1,168700,-831300,EMERALDS,3,-29073.0,10000.0,927.0
-1,168700,-831300,TOMATOES,18,-89077.0,4987.5,698.0
-1,168800,-831200,EMERALDS,3,-29073.0,10004.0,939.0
-1,168800,-831200,TOMATOES,18,-89077.0,4986.5,680.0
-1,168900,-831100,EMERALDS,3,-29073.0,10000.0,927.0
-1,168900,-831100,TOMATOES,18,-89077.0,4987.5,698.0
-1,169000,-831000,EMERALDS,3,-29073.0,10000.0,927.0
-1,169000,-831000,TOMATOES,18,-89077.0,4987.5,698.0
-1,169100,-830900,EMERALDS,3,-29073.0,10000.0,927.0
-1,169100,-830900,TOMATOES,18,-89077.0,4988.0,707.0
-1,169200,-830800,EMERALDS,3,-29073.0,10000.0,927.0
-1,169200,-830800,TOMATOES,18,-89077.0,4989.0,725.0
-1,169300,-830700,EMERALDS,3,-29073.0,10000.0,927.0
-1,169300,-830700,TOMATOES,18,-89077.0,4989.0,725.0
-1,169400,-830600,EMERALDS,3,-29073.0,10000.0,927.0
-1,169400,-830600,TOMATOES,18,-89077.0,4989.0,725.0
-1,169500,-830500,EMERALDS,3,-29073.0,10000.0,927.0
-1,169500,-830500,TOMATOES,18,-89077.0,4988.5,716.0
-1,169600,-830400,EMERALDS,3,-29073.0,10000.0,927.0
-1,169600,-830400,TOMATOES,18,-89077.0,4988.0,707.0
-1,169700,-830300,EMERALDS,3,-29073.0,10000.0,927.0
-1,169700,-830300,TOMATOES,18,-89077.0,4988.0,707.0
-1,169800,-830200,EMERALDS,3,-29073.0,10000.0,927.0
-1,169800,-830200,TOMATOES,18,-89077.0,4988.0,707.0
-1,169900,-830100,EMERALDS,3,-29073.0,10000.0,927.0
-1,169900,-830100,TOMATOES,18,-89077.0,4987.5,698.0
-1,170000,-830000,EMERALDS,3,-29073.0,10000.0,927.0
-1,170000,-830000,TOMATOES,18,-89077.0,4987.5,698.0
-1,170100,-829900,EMERALDS,3,-29073.0,9996.0,915.0
-1,170100,-829900,TOMATOES,18,-89077.0,4987.5,698.0
-1,170200,-829800,EMERALDS,3,-29073.0,10000.0,927.0
-1,170200,-829800,TOMATOES,18,-89077.0,4987.0,689.0
-1,170300,-829700,EMERALDS,3,-29073.0,10000.0,927.0
-1,170300,-829700,TOMATOES,18,-89077.0,4987.5,698.0
-1,170400,-829600,EMERALDS,3,-29073.0,10000.0,927.0
-1,170400,-829600,TOMATOES,18,-89077.0,4988.0,707.0
-1,170500,-829500,EMERALDS,3,-29073.0,10000.0,927.0
-1,170500,-829500,TOMATOES,18,-89077.0,4987.5,698.0
-1,170600,-829400,EMERALDS,3,-29073.0,10000.0,927.0
-1,170600,-829400,TOMATOES,18,-89077.0,4988.0,707.0
-1,170700,-829300,EMERALDS,3,-29073.0,10000.0,927.0
-1,170700,-829300,TOMATOES,18,-89077.0,4988.0,707.0
-1,170800,-829200,EMERALDS,3,-29073.0,10000.0,927.0
-1,170800,-829200,TOMATOES,21,-104023.0,4989.0,746.0
-1,170900,-829100,EMERALDS,3,-29073.0,10000.0,927.0
-1,170900,-829100,TOMATOES,21,-104023.0,4989.0,746.0
-1,171000,-829000,EMERALDS,3,-29073.0,10000.0,927.0
-1,171000,-829000,TOMATOES,21,-104023.0,4988.5,735.5
-1,171100,-828900,EMERALDS,3,-29073.0,10000.0,927.0
-1,171100,-828900,TOMATOES,15,-74131.0,4984.5,636.5
-1,171200,-828800,EMERALDS,3,-29073.0,10000.0,927.0
-1,171200,-828800,TOMATOES,15,-74131.0,4988.0,689.0
-1,171300,-828700,EMERALDS,3,-29073.0,9996.0,915.0
-1,171300,-828700,TOMATOES,15,-74131.0,4989.0,704.0
-1,171400,-828600,EMERALDS,3,-29073.0,10000.0,927.0
-1,171400,-828600,TOMATOES,15,-74131.0,4988.0,689.0
-1,171500,-828500,EMERALDS,3,-29073.0,10000.0,927.0
-1,171500,-828500,TOMATOES,15,-74131.0,4988.5,696.5
-1,171600,-828400,EMERALDS,3,-29073.0,10000.0,927.0
-1,171600,-828400,TOMATOES,15,-74131.0,4987.5,681.5
-1,171700,-828300,EMERALDS,3,-29073.0,10000.0,927.0
-1,171700,-828300,TOMATOES,15,-74131.0,4988.0,689.0
-1,171800,-828200,EMERALDS,3,-29073.0,10000.0,927.0
-1,171800,-828200,TOMATOES,15,-74131.0,4988.5,696.5
-1,171900,-828100,EMERALDS,3,-29073.0,10000.0,927.0
-1,171900,-828100,TOMATOES,15,-74131.0,4988.5,696.5
-1,172000,-828000,EMERALDS,3,-29073.0,10000.0,927.0
-1,172000,-828000,TOMATOES,15,-74131.0,4988.0,689.0
-1,172100,-827900,EMERALDS,3,-29073.0,10000.0,927.0
-1,172100,-827900,TOMATOES,15,-74131.0,4987.5,681.5
-1,172200,-827800,EMERALDS,3,-29073.0,10000.0,927.0
-1,172200,-827800,TOMATOES,15,-74131.0,4988.5,696.5
-1,172300,-827700,EMERALDS,3,-29073.0,10000.0,927.0
-1,172300,-827700,TOMATOES,15,-74131.0,4988.0,689.0
-1,172400,-827600,EMERALDS,3,-29073.0,10000.0,927.0
-1,172400,-827600,TOMATOES,15,-74131.0,4987.5,681.5
-1,172500,-827500,EMERALDS,3,-29073.0,10000.0,927.0
-1,172500,-827500,TOMATOES,15,-74131.0,4987.5,681.5
-1,172600,-827400,EMERALDS,3,-29073.0,10000.0,927.0
-1,172600,-827400,TOMATOES,15,-74131.0,4988.5,696.5
-1,172700,-827300,EMERALDS,3,-29073.0,10000.0,927.0
-1,172700,-827300,TOMATOES,15,-74131.0,4988.5,696.5
-1,172800,-827200,EMERALDS,3,-29073.0,10000.0,927.0
-1,172800,-827200,TOMATOES,15,-74131.0,4988.5,696.5
-1,172900,-827100,EMERALDS,3,-29073.0,10000.0,927.0
-1,172900,-827100,TOMATOES,15,-74131.0,4989.0,704.0
-1,173000,-827000,EMERALDS,3,-29073.0,10000.0,927.0
-1,173000,-827000,TOMATOES,15,-74131.0,4989.5,711.5
-1,173100,-826900,EMERALDS,3,-29073.0,10000.0,927.0
-1,173100,-826900,TOMATOES,15,-74131.0,4990.0,719.0
-1,173200,-826800,EMERALDS,3,-29073.0,10000.0,927.0
-1,173200,-826800,TOMATOES,15,-74131.0,4990.5,726.5
-1,173300,-826700,EMERALDS,3,-29073.0,10000.0,927.0
-1,173300,-826700,TOMATOES,15,-74131.0,4991.0,734.0
-1,173400,-826600,EMERALDS,3,-29073.0,10000.0,927.0
-1,173400,-826600,TOMATOES,15,-74131.0,4991.0,734.0
-1,173500,-826500,EMERALDS,3,-29073.0,10000.0,927.0
-1,173500,-826500,TOMATOES,15,-74131.0,4991.0,734.0
-1,173600,-826400,EMERALDS,3,-29073.0,10000.0,927.0
-1,173600,-826400,TOMATOES,15,-74131.0,4992.0,749.0
-1,173700,-826300,EMERALDS,3,-29073.0,10000.0,927.0
-1,173700,-826300,TOMATOES,15,-74131.0,4991.0,734.0
-1,173800,-826200,EMERALDS,3,-29073.0,10000.0,927.0
-1,173800,-826200,TOMATOES,15,-74131.0,4992.0,749.0
-1,173900,-826100,EMERALDS,3,-29073.0,10000.0,927.0
-1,173900,-826100,TOMATOES,15,-74131.0,4992.5,756.5
-1,174000,-826000,EMERALDS,3,-29073.0,10000.0,927.0
-1,174000,-826000,TOMATOES,15,-74131.0,4992.5,756.5
-1,174100,-825900,EMERALDS,3,-29073.0,10000.0,927.0
-1,174100,-825900,TOMATOES,15,-74131.0,4993.0,764.0
-1,174200,-825800,EMERALDS,3,-29073.0,10000.0,927.0
-1,174200,-825800,TOMATOES,15,-74131.0,4993.0,764.0
-1,174300,-825700,EMERALDS,3,-29073.0,10000.0,927.0
-1,174300,-825700,TOMATOES,15,-74131.0,4992.0,749.0
-1,174400,-825600,EMERALDS,3,-29073.0,10000.0,927.0
-1,174400,-825600,TOMATOES,15,-74131.0,4991.5,741.5
-1,174500,-825500,EMERALDS,3,-29073.0,10000.0,927.0
-1,174500,-825500,TOMATOES,15,-74131.0,4991.5,741.5
-1,174600,-825400,EMERALDS,3,-29073.0,10000.0,927.0
-1,174600,-825400,TOMATOES,15,-74131.0,4991.5,741.5
-1,174700,-825300,EMERALDS,3,-29073.0,10000.0,927.0
-1,174700,-825300,TOMATOES,15,-74131.0,4995.0,794.0
-1,174800,-825200,EMERALDS,3,-29073.0,10000.0,927.0
-1,174800,-825200,TOMATOES,15,-74131.0,4991.5,741.5
-1,174900,-825100,EMERALDS,3,-29073.0,10000.0,927.0
-1,174900,-825100,TOMATOES,15,-74131.0,4990.5,726.5
-1,175000,-825000,EMERALDS,3,-29073.0,10000.0,927.0
-1,175000,-825000,TOMATOES,15,-74131.0,4990.5,726.5
-1,175100,-824900,EMERALDS,3,-29073.0,10000.0,927.0
-1,175100,-824900,TOMATOES,15,-74131.0,4991.0,734.0
-1,175200,-824800,EMERALDS,3,-29073.0,10000.0,927.0
-1,175200,-824800,TOMATOES,15,-74131.0,4991.5,741.5
-1,175300,-824700,EMERALDS,3,-29073.0,10000.0,927.0
-1,175300,-824700,TOMATOES,15,-74131.0,4991.5,741.5
-1,175400,-824600,EMERALDS,3,-29073.0,10000.0,927.0
-1,175400,-824600,TOMATOES,15,-74131.0,4991.5,741.5
-1,175500,-824500,EMERALDS,3,-29073.0,10000.0,927.0
-1,175500,-824500,TOMATOES,15,-74131.0,4991.0,734.0
-1,175600,-824400,EMERALDS,3,-29073.0,10000.0,927.0
-1,175600,-824400,TOMATOES,15,-74131.0,4990.5,726.5
-1,175700,-824300,EMERALDS,3,-29073.0,10000.0,927.0
-1,175700,-824300,TOMATOES,15,-74131.0,4990.5,726.5
-1,175800,-824200,EMERALDS,3,-29073.0,10000.0,927.0
-1,175800,-824200,TOMATOES,15,-74131.0,4991.0,734.0
-1,175900,-824100,EMERALDS,3,-29073.0,9996.0,915.0
-1,175900,-824100,TOMATOES,15,-74131.0,4991.0,734.0
-1,176000,-824000,EMERALDS,3,-29073.0,10000.0,927.0
-1,176000,-824000,TOMATOES,11,-54155.0,4991.0,746.0
-1,176100,-823900,EMERALDS,3,-29073.0,10000.0,927.0
-1,176100,-823900,TOMATOES,11,-54155.0,4990.5,740.5
-1,176200,-823800,EMERALDS,3,-29073.0,10000.0,927.0
-1,176200,-823800,TOMATOES,11,-54155.0,4991.0,746.0
-1,176300,-823700,EMERALDS,3,-29073.0,10000.0,927.0
-1,176300,-823700,TOMATOES,14,-69113.0,4990.5,754.0
-1,176400,-823600,EMERALDS,3,-29073.0,10000.0,927.0
-1,176400,-823600,TOMATOES,14,-69113.0,4991.0,761.0
-1,176500,-823500,EMERALDS,3,-29073.0,10000.0,927.0
-1,176500,-823500,TOMATOES,14,-69113.0,4992.0,775.0
-1,176600,-823400,EMERALDS,3,-29073.0,10000.0,927.0
-1,176600,-823400,TOMATOES,14,-69113.0,4991.0,761.0
-1,176700,-823300,EMERALDS,3,-29073.0,9996.0,915.0
-1,176700,-823300,TOMATOES,14,-69113.0,4991.5,768.0
